Date,Consumer_Demand,Product_Price,Sales,Order_Total,Discount_Rate,Actual_Shipping_Days,Scheduled_Shipping_Days,Late_Delivery_Risk,Shipping_Delay_Days,Product_Category,Shipping_Mode,Market,Order_Region,Customer_Segment,Retailer_Order,Wholesaler_Order,Manufacturer_Order,Demand_Amplification,Bullwhip_Ratio,Lead_Time_Days,Supply_Disruption_Rate,Supply_Disruption,Inventory_Level,Price_Stress,Risk_Score,Risk_Label,Risk_Level_Num,Year,Month,Day_of_Year
2016-11-20,12,168.8759399882857,1434.394424372,1309.763616672,0.05990647328571429,2.857142857142857,3.7142857142857144,0.5714285714285714,-0.5714285714285714,Cardio Equipment,Standard Class,Pacific Asia,Central America,Corporate,22.4686,36.8564,73.6111,1.8724,1.6252,2.86,0.571,1,515.08,1.2591,65.1,HIGH,2,2016,11,325
2016-11-21,18,130.4014897275,2609.892528137,2286.854603881,0.05888148066666667,3.6666666666666665,3.3333333333333335,0.5833333333333334,0.75,Women's Apparel,Standard Class,Europe,Southeast Asia,Consumer,31.0955,39.6403,116.6356,1.7275,1.6485,3.67,0.583,1,521.19,0.9723,62.97,HIGH,2,2016,11,326
2016-11-22,6,143.429503796,924.382211,776.936101184,0.17853368125,3.5,4.0,0.0,-1.5,Fishing,Standard Class,Europe,Central America,Consumer,12.0671,20.4871,45.0675,2.0112,1.5838,3.5,0.0,0,509.65,1.0694,32.37,MEDIUM,1,2016,11,327
2016-11-23,19,101.82588383914286,1526.352920862,1355.099202144,0.09513713171428571,3.2857142857142856,3.0,0.5714285714285714,0.0,Shop By Sport,Second Class,LATAM,Caribbean,Corporate,30.5425,57.3998,151.1845,1.6075,1.5974,3.29,0.571,1,531.32,0.7592,61.95,HIGH,2,2016,11,328
2016-11-24,30,106.5904513733,1963.1159826399999,1790.096579809,0.0542711033,3.7,3.4,0.3,-0.5,Cleats,Standard Class,Europe,Northern Europe,Consumer,57.1442,91.954,144.6964,1.9048,1.5832,3.7,0.3,0,526.83,0.7947,31.66,MEDIUM,1,2016,11,329
2016-11-25,21,139.608292221375,3471.856916418,3170.530541161,0.0398403560625,3.3125,3.0,0.375,-0.5,Men's Footwear,Standard Class,Europe,Eastern Asia,Consumer,39.9097,76.2117,184.6347,1.9005,1.5449,3.31,0.375,0,533.7,1.0409,31.31,MEDIUM,1,2016,11,330
2016-11-26,13,100.24259710833333,682.383748042,576.869111953,0.07519105616666667,3.5,3.3333333333333335,0.5,0.6666666666666666,Women's Apparel,Second Class,Europe,Caribbean,Consumer,22.5736,44.9387,37.0935,1.7364,1.6058,3.5,0.5,1,507.23,0.7474,62.12,HIGH,2,2016,11,331
2016-11-27,7,86.99140450499999,497.18420943,453.961430985,0.047204044249999993,3.0,3.0,0.75,0.75,Cleats,Standard Class,Europe,Western Europe,Corporate,12.9528,24.2759,53.4696,1.8504,1.5586,3.0,0.75,1,510.38,0.6486,61.17,HIGH,2,2016,11,332
2016-11-28,11,225.18801730042858,1507.052695227,1347.78760913,0.057106326285714284,4.428571428571429,2.2857142857142856,0.42857142857142855,0.2857142857142857,Women's Apparel,Second Class,Europe,Central America,Corporate,17.3844,29.9257,39.7692,1.5804,1.3933,4.43,0.429,0,508.08,1.679,34.66,MEDIUM,1,2016,11,333
2016-11-29,25,80.1689830759,1301.516943379,1101.213450044,0.0683926207,2.9,3.6,0.5,0.1,Men's Footwear,Standard Class,LATAM,Central America,Consumer,49.1101,99.5782,357.1237,1.9644,1.5232,2.9,0.5,1,570.52,0.5977,60.46,HIGH,2,2016,11,334
2016-11-30,23,102.49248325525,1352.996724029,1237.965719893,0.06508385475,3.0,2.75,0.375,-0.25,Cleats,Standard Class,LATAM,Western Europe,Consumer,40.4388,86.6023,267.3234,1.7582,1.5342,3.0,0.375,0,548.85,0.7642,30.68,MEDIUM,1,2016,11,335
2016-12-01,17,131.13807627736364,1998.665833882,1820.2524150959998,0.06016038354545455,3.909090909090909,3.0,0.6363636363636364,-0.18181818181818182,Cleats,Standard Class,LATAM,Western Europe,Consumer,28.8967,45.5493,126.112,1.6998,1.5415,3.91,0.636,1,524.56,0.9778,60.83,HIGH,2,2016,12,336
2016-12-02,28,126.5715235904,2135.194388369,1889.1294106569999,0.06703956800000001,3.6,3.0,0.5,0.3,Camping & Hiking,Standard Class,Pacific Asia,Eastern Asia,Consumer,55.6951,144.7815,579.7626,1.9891,1.8848,3.6,0.5,1,615.1,0.9437,67.7,HIGH,2,2016,12,337
2016-12-03,24,99.11032582615385,2441.280104724,2203.103351763,0.050961994923076924,3.3846153846153846,3.076923076923077,0.6153846153846154,-0.15384615384615385,Indoor/Outdoor Games,Standard Class,Pacific Asia,Western Europe,Consumer,40.0611,77.0023,129.8988,1.6692,1.9066,3.38,0.615,1,527.5,0.739,68.13,HIGH,2,2016,12,338
2016-12-04,17,197.46971799316668,1035.264961725,1003.584792104,0.046583950000000006,4.0,2.8333333333333335,0.8333333333333334,0.6666666666666666,Women's Apparel,Standard Class,Europe,Western Europe,Home Office,26.4473,52.043,225.5832,1.5557,1.9041,4.0,0.833,1,543.93,1.4723,72.8,HIGH,2,2016,12,339
2016-12-05,19,150.29857738844444,1945.891574406,1819.408527913,0.042958981,3.111111111111111,3.2222222222222223,0.4444444444444444,-0.4444444444444444,Indoor/Outdoor Games,Standard Class,Europe,Eastern Asia,Consumer,29.124,65.7824,214.3608,1.5328,1.8998,3.11,0.444,0,546.06,1.1206,39.2,MEDIUM,1,2016,12,340
2016-12-06,21,174.13663166507692,2750.975500472,2449.3558778409997,0.040536654384615387,4.076923076923077,2.8461538461538463,0.5384615384615384,0.5384615384615384,Women's Apparel,Standard Class,Europe,Caribbean,Consumer,39.9612,82.0805,177.6734,1.9029,1.8922,4.08,0.538,1,531.52,1.2984,70.83,HIGH,2,2016,12,341
2016-12-07,13,117.532236836,1289.789637943,1126.278612011,0.11148226016666667,3.6666666666666665,2.6666666666666665,0.3333333333333333,-0.16666666666666666,Tennis & Racquet,Standard Class,Europe,Caribbean,Consumer,20.485,48.5924,170.0301,1.5758,1.8758,3.67,0.333,0,535.71,0.8763,37.52,MEDIUM,1,2016,12,342
2016-12-08,27,108.94838178059999,2117.758289949,1929.631394066,0.0470664618,4.1,2.7,0.3,0.5,Fishing,Standard Class,USCA,Western Europe,Consumer,57.6334,119.6625,191.0458,2.1346,1.9225,4.1,0.3,0,537.6,0.8123,38.45,MEDIUM,1,2016,12,343
2016-12-09,21,149.04926809275,1819.887615601,1659.5739294149998,0.051406557375,3.625,3.5,0.625,0.25,Indoor/Outdoor Games,Standard Class,USCA,Western Europe,Corporate,30.5424,52.9727,93.3389,1.4544,2.0305,3.62,0.625,1,520.47,1.1113,71.72,HIGH,2,2016,12,344
2016-12-10,23,131.1720019836,1955.7094110150001,1816.026279746,0.0355275467,3.6,3.1,0.6,0.2,Cleats,Standard Class,Europe,Western Europe,Consumer,48.8096,102.8606,195.4704,2.1222,1.9959,3.6,0.6,1,539.28,0.978,69.92,HIGH,2,2016,12,345
2016-12-11,10,122.7669915822,1226.793656676,972.545260241,0.1690451714,3.0,3.6,0.4,-0.6,Cardio Equipment,Standard Class,LATAM,Southern Europe,Consumer,18.2922,28.5277,55.7442,1.8292,2.0365,3.0,0.4,0,512.29,0.9154,40.73,MEDIUM,1,2016,12,346
2016-12-12,11,181.42495665283332,1558.159856206,1366.930261933,0.09535718383333332,3.0,3.3333333333333335,0.5,1.0,Cleats,Standard Class,Africa,Southern Europe,Corporate,19.5116,39.0901,63.5048,1.7738,2.0678,3.0,0.5,1,512.27,1.3527,74.88,HIGH,2,2016,12,347
2016-12-13,30,143.73109641127272,2203.194118622,2068.176750581,0.03428725690909091,4.0,2.8181818181818183,0.36363636363636365,-0.09090909090909091,Shop By Sport,Standard Class,Pacific Asia,Western Europe,Corporate,50.8811,99.0865,357.4921,1.696,2.0188,4.0,0.364,0,568.2,1.0717,41.09,MEDIUM,1,2016,12,348
2016-12-14,28,122.641710633,1315.203581796,1154.307164826,0.06191516699999999,3.4444444444444446,2.888888888888889,0.5555555555555556,0.2222222222222222,Water Sports,Standard Class,Europe,Western Europe,Home Office,52.1907,98.1433,210.7917,1.864,1.9407,3.44,0.556,1,546.14,0.9144,68.81,HIGH,2,2016,12,349
2016-12-15,24,112.7238284519091,1701.103668061,1551.081741372,0.045072139000000004,4.090909090909091,3.1818181818181817,0.45454545454545453,-0.18181818181818182,Men's Footwear,Standard Class,LATAM,Central America,Consumer,42.8231,81.8196,217.66,1.7843,1.8939,4.09,0.455,0,543.26,0.8405,37.88,MEDIUM,1,2016,12,350
2016-12-16,6,191.216308119,349.867117881,320.136947173,0.021993973333333333,4.666666666666667,1.3333333333333333,0.3333333333333333,0.6666666666666666,Computers,First Class,Africa,Central America,Consumer,11.9996,16.1457,31.0958,1.9999,1.8371,4.67,0.333,0,506.35,1.4257,41.0,MEDIUM,1,2016,12,351
2016-12-17,27,120.61366654363637,2538.0702318510002,2312.6219426469997,0.03484602081818182,3.727272727272727,3.272727272727273,0.36363636363636365,0.5454545454545454,Cardio Equipment,Standard Class,Pacific Asia,Caribbean,Consumer,48.9132,85.9227,106.8342,1.8116,1.8454,3.73,0.364,0,524.7,0.8993,36.91,MEDIUM,1,2016,12,352
2016-12-18,22,113.51090413954545,1826.9317473750002,1717.957909139,0.03353411290909091,3.909090909090909,2.090909090909091,0.6363636363636364,2.1818181818181817,Women's Apparel,Standard Class,LATAM,Southeast Asia,Corporate,39.9992,79.884,206.4661,1.8181,1.8409,3.91,0.636,1,539.02,0.8463,66.82,HIGH,2,2016,12,353
2016-12-19,33,138.03943329958335,1601.408368987,1444.490651438,0.044954235583333335,4.583333333333333,2.3333333333333335,0.6666666666666666,1.0,Cleats,Standard Class,Pacific Asia,Western Europe,Consumer,56.9933,115.3593,138.9068,1.7271,1.8078,4.58,0.667,1,529.75,1.0292,66.45,HIGH,2,2016,12,354
2016-12-20,30,106.0337668976923,1883.399455846,1673.369785446,0.04112501669230769,3.923076923076923,3.230769230769231,0.7692307692307693,-0.38461538461538464,Men's Footwear,Standard Class,Pacific Asia,Central America,Consumer,53.4256,85.2767,195.7661,1.7809,1.7779,3.92,0.769,1,537.38,0.7906,65.56,HIGH,2,2016,12,355
2016-12-21,25,132.78731462807693,2216.048597922,2003.067878391,0.036745348769230766,3.923076923076923,2.3076923076923075,0.46153846153846156,0.15384615384615385,Fishing,Standard Class,Europe,Central America,Consumer,46.1752,116.5979,169.8409,1.847,1.7643,3.92,0.462,0,533.64,0.9901,35.29,MEDIUM,1,2016,12,356
2016-12-22,26,84.28704109642857,1943.054852994,1762.0203962550002,0.06511875964285714,3.0714285714285716,3.0714285714285716,0.42857142857142855,-1.0,Shop By Sport,Standard Class,Europe,West of USA ,Consumer,39.2467,64.7011,305.0165,1.5095,1.8357,3.07,0.429,0,561.19,0.6284,36.71,MEDIUM,1,2016,12,357
2016-12-23,14,69.09359445425,603.548208238,523.76989683,0.046880037,2.5,3.5,0.5,-0.5,Accessories,Standard Class,Africa,Canada,Consumer,21.9118,52.1469,168.6932,1.5651,1.7881,2.5,0.5,1,531.64,0.5152,65.76,HIGH,2,2016,12,358
2016-12-24,16,96.9190284818,1636.035361914,1467.054794246,0.054573259299999996,3.5,2.9,0.6,-0.3,Cardio Equipment,Standard Class,Europe,Eastern Asia,Corporate,30.8674,65.9098,160.8291,1.9292,1.7782,3.5,0.6,1,530.92,0.7226,65.56,HIGH,2,2016,12,359
2016-12-25,18,146.90888042,1575.873874097,1336.904314469,0.103328976625,4.0,3.0,0.625,1.25,Women's Apparel,Standard Class,Europe,Central America,Consumer,32.794,56.4947,206.7447,1.8219,1.7608,4.0,0.625,1,543.78,1.0954,66.17,HIGH,2,2016,12,360
2016-12-26,17,132.0962087528,2367.1028774349998,2107.699194048,0.0681703409,3.5,2.4,0.6,0.4,Fishing,Standard Class,LATAM,Western Europe,Consumer,29.8923,83.5806,146.1511,1.7584,1.7155,3.5,0.6,1,530.74,0.9849,64.31,HIGH,2,2016,12,361
2016-12-27,22,190.47376414381816,2514.89849179,2255.992002218,0.025785807636363636,3.6363636363636362,2.8181818181818183,0.45454545454545453,0.6363636363636364,Men's Footwear,Standard Class,Europe,Northern Europe,Consumer,39.4752,60.9523,173.3566,1.7943,1.7928,3.64,0.455,0,534.53,1.4202,40.06,MEDIUM,1,2016,12,362
2016-12-28,32,217.26286188684614,3028.438973957,2703.087758418,0.08515659961538462,3.923076923076923,3.0,0.6153846153846154,1.5384615384615385,Men's Footwear,Standard Class,Europe,Central America,Consumer,59.3398,139.8064,352.5643,1.8544,1.7524,3.92,0.615,1,571.29,1.6199,71.25,HIGH,2,2016,12,363
2016-12-29,19,119.17159221816667,1636.326566275,1501.504775975,0.09236847183333334,4.0,3.6666666666666665,0.5,-0.5,Accessories,Standard Class,Europe,Southeast Asia,Consumer,32.2413,77.2088,199.1306,1.6969,1.7195,4.0,0.5,1,539.27,0.8885,64.39,HIGH,2,2016,12,364
2016-12-30,3,487.87307824033337,966.567268465,881.014778437,0.035496891333333336,3.6666666666666665,4.0,0.6666666666666666,0.6666666666666666,Camping & Hiking,Standard Class,Europe,Caribbean,Consumer,4.9707,8.5215,31.2793,1.6569,1.6013,3.67,0.667,1,506.66,3.6376,88.4,HIGH,2,2016,12,365
2016-12-31,24,146.80198850107143,2762.577963087,2505.551053154,0.07333247421428571,3.857142857142857,3.4285714285714284,0.35714285714285715,0.7142857142857143,Cardio Equipment,Standard Class,Europe,Western Europe,Consumer,43.8347,113.5298,344.9772,1.8264,1.606,3.86,0.357,0,568.51,1.0946,33.06,MEDIUM,1,2016,12,366
2017-01-01,30,127.15908601481819,2310.460951134,2170.92397083,0.034792480363636365,3.3636363636363638,2.272727272727273,0.8181818181818182,1.0909090909090908,Indoor/Outdoor Games,Standard Class,Europe,Central America,Consumer,48.7228,90.8568,236.3653,1.6241,1.2899,3.36,0.818,1,547.97,0.9481,55.8,MEDIUM,1,2017,1,1
2017-01-02,3,319.07318788466665,1067.035736937,979.1824594330001,0.05195838966666667,3.3333333333333335,3.3333333333333335,0.3333333333333333,-0.6666666666666666,Shop By Sport,Standard Class,Europe,South America,Consumer,5.597,11.6244,15.3166,1.8657,1.2392,3.33,0.333,0,503.41,2.379,38.57,MEDIUM,1,2017,1,2
2017-01-03,30,114.75567376028572,2852.144239741,2610.91784641,0.05232012178571428,3.7857142857142856,2.5,0.7857142857142857,1.3571428571428572,Women's Apparel,Standard Class,LATAM,Western Europe,Consumer,45.319,93.5913,157.2696,1.5106,1.2527,3.79,0.786,1,529.12,0.8556,55.05,MEDIUM,1,2017,1,3
2017-01-04,24,136.04617027383333,2605.227494103,2294.175252609,0.04961796116666667,3.25,2.8333333333333335,0.5833333333333334,-0.08333333333333333,Fishing,Standard Class,Pacific Asia,Western Europe,Consumer,47.644,90.9256,204.8205,1.9852,1.2613,3.25,0.583,1,544.71,1.0144,55.37,MEDIUM,1,2017,1,4
2017-01-05,13,163.6739713646,1286.940244288,1169.364304851,0.039103107799999995,2.8,4.0,0.6,-1.0,Cardio Equipment,Standard Class,Europe,Central America,Consumer,24.4101,56.2781,136.7324,1.8777,1.2406,2.8,0.6,1,525.36,1.2204,57.02,MEDIUM,1,2017,1,5
2017-01-06,24,89.188527241875,1887.519799936,1660.715555126,0.065549663875,4.0,2.75,0.5,0.5,Cleats,Standard Class,Europe,South America,Consumer,44.0993,101.3205,160.414,1.8375,1.2815,4.0,0.5,1,535.99,0.665,55.63,MEDIUM,1,2017,1,6
2017-01-07,25,151.89978432566667,2177.593825044,1909.446719391,0.05845899777777778,3.2222222222222223,3.0,0.4444444444444444,-0.6666666666666666,Indoor/Outdoor Games,Second Class,Europe,Oceania,Consumer,49.3991,68.2633,373.3439,1.976,1.3389,3.22,0.444,0,573.74,1.1326,28.1,LOW,0,2017,1,7
2017-01-08,12,188.83453592685714,1880.186797964,1738.6504076830001,0.026277737285714284,3.2857142857142856,2.4285714285714284,0.7142857142857143,0.14285714285714285,Cleats,Standard Class,Europe,Western Europe,Consumer,25.3871,64.6027,258.2775,2.1156,1.251,3.29,0.714,1,551.36,1.408,59.1,HIGH,2,2017,1,8
2017-01-09,18,201.69943334624998,1658.056765336,1421.093129165,0.077510425,3.125,3.75,0.5,0.125,Camping & Hiking,Standard Class,LATAM,Central America,Consumer,35.6802,50.1613,145.6238,1.9822,1.2552,3.12,0.5,1,525.72,1.5039,60.14,HIGH,2,2017,1,9
2017-01-10,9,170.3605785862,883.852967036,761.5696115979999,0.0763968598,2.6,2.4,0.8,1.2,Cardio Equipment,Second Class,Africa,Canada,Consumer,13.409,32.3166,77.9318,1.4899,1.2296,2.6,0.8,1,515.18,1.2702,57.29,HIGH,2,2017,1,10
2017-01-11,20,104.5867320829,1989.317558829,1842.943107172,0.0523212786,3.5,2.8,0.4,0.5,Fishing,Standard Class,Europe,Central America,Consumer,31.5181,77.4049,168.9862,1.5759,1.2158,3.5,0.4,0,531.72,0.7798,24.32,LOW,0,2017,1,11
2017-01-12,24,155.43011365727273,2425.066319813,2223.419577197,0.0709318370909091,3.272727272727273,2.727272727272727,0.6363636363636364,-0.18181818181818182,Shop By Sport,Standard Class,Europe,Northern Europe,Consumer,40.381,63.6445,107.2521,1.6825,1.2203,3.27,0.636,1,519.99,1.1589,55.99,MEDIUM,1,2017,1,12
2017-01-13,20,105.85930045979998,1876.01380653,1616.523042144,0.0932664881,3.4,2.1,0.5,0.2,Fishing,First Class,Europe,Western Europe,Consumer,35.914,64.8523,156.6903,1.7957,1.2332,3.4,0.5,1,531.06,0.7893,54.66,MEDIUM,1,2017,1,13
2017-01-14,17,62.003802918,773.623630559,681.10343976,0.05269591566666667,2.6666666666666665,3.3333333333333335,0.6666666666666666,1.3333333333333333,Cardio Equipment,Second Class,Pacific Asia,Caribbean,Corporate,32.065,50.389,129.6743,1.8862,1.2423,2.67,0.667,1,527.56,0.4623,54.85,MEDIUM,1,2017,1,14
2017-01-15,13,223.44786327616666,1122.657761166,1026.181019021,0.031461814,2.5,2.6666666666666665,0.6666666666666666,0.6666666666666666,Men's Footwear,Standard Class,LATAM,Caribbean,Consumer,21.6534,40.6632,61.9142,1.6656,1.2784,2.5,0.667,1,512.65,1.666,62.23,HIGH,2,2017,1,15
2017-01-16,24,181.08700946877778,1977.226996682,1854.5350872610002,0.015125140555555555,3.0,3.6666666666666665,0.3333333333333333,-0.4444444444444444,Cleats,Standard Class,Pacific Asia,Central Africa,Consumer,43.7949,80.7257,213.3769,1.8248,1.2469,3.0,0.333,0,543.41,1.3502,28.44,MEDIUM,1,2017,1,16
2017-01-17,14,105.93658649070001,2129.312902035,1926.715542432,0.043311874,4.2,3.1,0.5,0.3,Shop By Sport,Standard Class,Europe,Western Europe,Corporate,23.25,53.2706,118.639,1.6607,1.247,4.2,0.5,1,522.19,0.7899,54.94,MEDIUM,1,2017,1,17
2017-01-18,21,167.557712018125,1700.1881405880001,1575.224118047,0.034886111125,3.125,3.0,0.875,1.625,Shop By Sport,Second Class,Pacific Asia,Southern Europe,Consumer,35.3804,90.1402,108.709,1.6848,1.3041,3.12,0.875,1,519.89,1.2493,58.58,MEDIUM,1,2017,1,18
2017-01-19,17,121.74350128100001,1109.846499702,927.160084078,0.11592455228571429,2.7142857142857144,3.0,0.42857142857142855,0.2857142857142857,Water Sports,Standard Class,Europe,Western Europe,Consumer,26.4521,68.5537,119.286,1.556,1.3485,2.71,0.429,0,526.92,0.9077,26.97,LOW,0,2017,1,19
2017-01-20,22,93.88483582709999,1537.014724055,1383.242740653,0.058588550100000004,3.4,2.8,0.5,0.5,Men's Footwear,Standard Class,Europe,Central America,Consumer,35.9276,62.9424,128.0599,1.6331,1.3708,3.4,0.5,1,523.99,0.7,57.42,MEDIUM,1,2017,1,20
2017-01-21,24,112.71467558653846,2072.773355184,1849.858331111,0.037473627076923074,3.6923076923076925,3.0,0.6923076923076923,0.6153846153846154,Cleats,Standard Class,LATAM,South America,Consumer,37.5499,70.5961,321.4064,1.5646,1.3871,3.69,0.692,1,568.26,0.8404,57.74,MEDIUM,1,2017,1,21
2017-01-22,15,131.40555457671428,1490.900588329,1427.853037034,0.023185938999999996,2.7142857142857144,2.0,0.42857142857142855,-0.42857142857142855,Cleats,Second Class,USCA,East of USA,Consumer,24.3675,34.114,97.4699,1.6245,1.4303,2.71,0.429,0,519.13,0.9798,28.61,LOW,0,2017,1,22
2017-01-23,21,134.6101966521111,2130.82217149,1879.85968308,0.05301289822222222,3.3333333333333335,3.111111111111111,0.4444444444444444,0.7777777777777778,Cardio Equipment,Second Class,Europe,East of USA,Corporate,41.7907,69.7311,102.7469,1.99,1.4761,3.33,0.444,0,520.55,1.0037,29.56,LOW,0,2017,1,23
2017-01-24,2,248.105016302,578.4892449060001,519.814729559,0.095804458,5.0,2.5,0.5,1.5,Indoor/Outdoor Games,First Class,Europe,Oceania,Corporate,3.2576,7.7455,21.5907,1.6288,1.412,5.0,0.5,1,504.53,1.8499,66.74,HIGH,2,2017,1,24
2017-01-25,27,118.93226835484614,2514.562086746,2244.253993721,0.06124818769230769,3.230769230769231,2.230769230769231,0.6153846153846154,0.38461538461538464,Camping & Hiking,First Class,Europe,Oceania,Consumer,62.9199,170.3961,233.1332,2.3304,1.3983,3.23,0.615,1,550.06,0.8868,57.97,MEDIUM,1,2017,1,25
2017-01-26,13,128.6813638964,1793.16246776,1613.337149662,0.0499460126,4.3,2.7,0.6,0.2,Indoor/Outdoor Games,Standard Class,Pacific Asia,Eastern Europe,Consumer,24.4607,37.4627,128.6799,1.8816,1.3826,4.3,0.6,1,525.59,0.9594,57.65,MEDIUM,1,2017,1,26
2017-01-27,14,150.98876141342856,1329.6590067930001,1149.304324844,0.06135181,2.857142857142857,3.5714285714285716,0.7142857142857143,0.0,Camping & Hiking,Standard Class,LATAM,Eastern Asia,Consumer,25.5421,44.4774,88.6884,1.8244,1.3907,2.86,0.714,1,517.19,1.1258,59.07,MEDIUM,1,2017,1,27
2017-01-28,22,150.700562804,2262.278545541,2023.577771104,0.0849797096,3.3,2.6,0.5,0.7,Cleats,Standard Class,Pacific Asia,Central America,Consumer,36.1614,70.5174,160.4733,1.6437,1.3979,3.3,0.5,1,531.97,1.1236,59.19,MEDIUM,1,2017,1,28
2017-01-29,18,208.30919273,2305.284785933,2099.498201308,0.060709134727272726,4.2727272727272725,2.909090909090909,0.5454545454545454,-0.18181818181818182,Camping & Hiking,Standard Class,LATAM,South America,Consumer,34.577,71.6913,268.121,1.9209,1.4657,4.27,0.545,1,554.23,1.5532,64.85,HIGH,2,2017,1,29
2017-01-30,21,94.89240273055556,1780.017600357,1536.207966123,0.10410621322222222,3.0,3.111111111111111,0.3333333333333333,0.1111111111111111,Cleats,Standard Class,Pacific Asia,Oceania,Corporate,35.5075,59.203,88.7218,1.6908,1.4428,3.0,0.333,0,519.62,0.7075,28.86,LOW,0,2017,1,30
2017-01-31,19,137.89438509408333,2174.808473964,1913.92904907,0.0662626195,3.5,3.25,0.5,0.5833333333333334,Cardio Equipment,Standard Class,Europe,Central America,Consumer,34.4472,73.5074,105.9996,1.813,1.5116,3.5,0.5,1,521.21,1.0281,60.51,HIGH,2,2017,1,31
2017-02-01,26,190.82276313116665,2540.3001693759998,2406.598031087,0.0280120705,2.9166666666666665,3.3333333333333335,0.4166666666666667,-0.6666666666666666,Cleats,Standard Class,LATAM,Western Europe,Consumer,60.153,107.2616,205.6246,2.3136,1.5706,2.92,0.417,0,542.73,1.4228,35.64,MEDIUM,1,2017,2,32
2017-02-02,31,201.4549913000909,2877.771973286,2567.07020229,0.09678220254545455,3.909090909090909,3.0,0.5454545454545454,0.0,Cleats,Standard Class,LATAM,Oceania,Corporate,54.9909,107.4929,363.5431,1.7739,1.6618,3.91,0.545,1,577.79,1.502,68.26,HIGH,2,2017,2,33
2017-02-03,19,217.25617043875,3074.1432160570002,2640.599615801,0.08457827883333334,2.9166666666666665,3.0,0.5833333333333334,-0.3333333333333333,Fishing,Standard Class,Europe,Central America,Consumer,38.1739,83.4758,115.3333,2.0092,1.6989,2.92,0.583,1,523.79,1.6199,70.18,HIGH,2,2017,2,34
